Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Physics,What is kinetic energy?,Energy of motion,Stored energy,Potential energy,Mechanical energy
Physics,What is the formula for power?,Power = work/time,Power = time/work,Power = force/mass,Power = mass/force
Physics,What is the law of conservation of energy?,Energy cannot be created or destroyed| only transferred or converted from one form to another.,The acceleration of an object is directly proportional to the net force acting on the object and inversely proportional to its mass.,For every action| there is an equal and opposite reaction.,The force of gravity between two objects is directly proportional to the product of their masses and inversely proportional to the square of the distance between them.
Physics,What is the formula for period of a pendulum?,T = 2π√(L/g),P = W/t,F = ma,W = Fd
Physics,What is the formula for gravitational potential energy?,Gravitational potential energy = mass x gravity x height,Gravitational potential energy = mass + gravity + height,Gravitational potential energy = force x distance,Gravitational potential energy = mass x velocity
Physics,What is Newton's second law of motion?,The acceleration of an object is directly proportional to the net force acting on the object and inversely proportional to its mass.,An object at rest stays at rest and an object in motion stays in motion with a constant velocity| unless acted upon by a net external force.,For every action| there is an equal and opposite reaction.,The force of gravity between two objects is directly proportional to the product of their masses and inversely proportional to the square of the distance between them.
Physics,What is the formula for period of a spring?,T = 2π√(m/k),P = W/t,F = ma,W = Fd
Physics,What is the formula for kinetic energy?,Kinetic energy = 1/2 x mass x velocity^2,Kinetic energy = mass x velocity,Kinetic energy = mass x gravity x height,Kinetic energy = force x distance
Physics,What is the unit of measurement for electrical resistance?,A) Ohm,B) Newton,C) Watt,D) Joule
Physics,What is the acceleration due to gravity on Earth?,9.8 m/s²,10 m/s²,8.5 m/s²,12 m/s²
Physics,What is the name for energy of motion?,Kinetic energy,Potential energy,Thermal energy,Radiant energy
Physics,What is the unit of measurement for frequency?,Hertz,Watts,Volts,Amps
Physics,What is the SI unit for measuring electric current?,Ampere,Watt,Ohm,Volt
Physics,What is the equation for calculating density?,d=m/v,d=F/m,d=P/t,d=W/t
Physics,What is the unit for force?,Newton,Joule,Watt,Ohm
Physics,What is the law of conservation of momentum?,Momentum is conserved in a closed system.,Momentum is created in a closed system.,Momentum is lost in a closed system.,Momentum can only be transferred| not conserved.
Physics,What is the formula for potential energy?,Potential Energy = Mass x Gravity x Height,Potential Energy = Force x Distance,Potential Energy = Work ÷ Time,Potential Energy = Kinetic Energy - Work
Physics,What is the formula for kinetic energy?,KE=1/2mv2,KE=mv2,KE=mc2,KE=1/2mv
Physics,What is the unit of electric current?,Ampere,Volt,Watt,Ohm
Physics,What is the formula for the force of gravity?,Force of Gravity = (G x M1 x M2) ÷ r2,Force of Gravity = (G x M1 x M2) × r2,Force of Gravity = G x (M1 ÷ M2) ÷ r2,Force of Gravity = (G ÷ M1 x M2) ÷ r2
Physics,What is the equation for calculating acceleration?,a=(Vf - Vi)/t,a=F/m,a=P/t,a=Wt
Physics,What is the formula for kinetic energy?,Kinetic Energy = ½ x Mass x Velocity2,Kinetic Energy = Mass x Velocity,Kinetic Energy = Force x Distance,Kinetic Energy = Potential Energy + Work
Physics,What is the formula for kinetic energy?,1/2mv²,mgh,PE=mgh,F=ma
Physics,What is the formula for work?,W=Fd,W=F/v,W=mv2,W=mc2
Physics,What is the formula for power?,Power = Work ÷ Time,Power = Force x Distance,Power = Mass x Acceleration,Power = Energy ÷ Time
Physics,What is the equation for calculating power?,P=W/t,P=F/v,P=mv^2,P=W/d
Physics,What is the resistance of an object to changes in its motion?,Inertia,Momentum,Friction,Gravity
Physics,What is the acceleration due to gravity on Earth?,9.8 m/s2,2.7 m/s2,5.6 m/s2,12.3 m/s2
Physics,What is the force of attraction between any two objects in the universe?,Gravity,Friction,Momentum,Electromagnetism
Physics,What is the formula for work?,Work = Force x Distance,Work = Mass x Acceleration,Work = Power x Time,Work = Energy x Time
Physics,What is the speed of light in a vacuum?,299|792|458 m/s,300|000|000 m/s,299|999|999 m/s,299|794|458 m/s
Physics,What type of force causes objects to stick together?,Adhesive force,Cohesive force,Electromagnetic force,Weak force
Physics,What is the formula for torque?,T = Fd,T = ma,T = P/t,T = KE/m
Physics,What is the formula for electric power?,P = IV,F = ma,W = F*d,P = F/A
Physics,What is the acceleration due to gravity on Earth?,9.8 m/s^2,9.2 m/s^2,10 m/s^2,8 m/s^2
Physics,What is the formula for pressure?,P = F/A,P = W/d^2,P = KE/m,P = T/d
Physics,What type of electromagnetic wave has the longest wavelength?,Radio waves,Microwaves,Infrared,Visible light
Physics,What is the formula for work?,Force x distance,Mass x acceleration,Power/time,Voltage x current
Physics,What is the formula for velocity?,Velocity = Distance ÷ Time,Velocity = Mass x Acceleration,Velocity = Power ÷ Time,Velocity = Force ÷ Distance
Physics,What is the SI unit of force?,Newton,Joule,Watt,Pascal
Physics,What is the formula for acceleration?,Change in velocity/time,Distance/time,Force/mass,Momentum/velocity
Physics,What is the formula for electric resistance?,R = V/I,F = ma,W = F*d,P = F/A
Physics,What is the SI unit of electric current?,Ampere,Ohm,Volt,Coulomb
Physics,Which fundamental force is responsible for holding the nucleus of an atom together?,Strong Nuclear Force,Weak Nuclear Force,Gravity,Electromagnetic Force
Physics,What is the term for the ratio of the output force to the input force in a machine?,Mechanical advantage,Velocity ratio,Efficiency,Power ratio
Physics,Which law states that every action has an equal and opposite reaction?,Newton's Third Law,Newton's Second Law,Newton's First Law,Law of Gravitation
Physics,What is the formula for power?,Work/time,Force x distance,Mass x acceleration,Voltage/resistance
Physics,What is the formula for electric potential energy?,U = qV,W = F*d,P = F/A,P = IV
Physics,What is the formula for power?,P=W/t,P=Fd,P=mv2,P=mc2
Physics,What is the formula for acceleration?,Acceleration = (Final Velocity - Initial Velocity) ÷ Time,Acceleration = Force ÷ Mass,Acceleration = Distance ÷ Time,Acceleration = Power ÷ Velocity
Physics,What is the force that opposes motion between two surfaces that touch each other?,Friction,Gravity,Momentum,Inertia
Physics,What is the name for the measure of the amount of matter in an object?,Mass,Weight,Density,Volume
Physics,What is the equation for work?,W=Fd,W=Fv,W=mv^2,W=F/d
Physics,Which law states that for every action| there is an equal and opposite reaction?,Newton's Third Law,Newton's Second Law,Newton's First Law,Law of Conservation of Energy
Physics,What is Newton's second law of motion?,F=ma,F=md,F=d/t,F=m/g
Physics,What is the formula for velocity?,v=d/t,v=F/m,v=a*t,v=mc2
Physics,What is the name of the force that opposes motion?,Friction,Gravity,Magnetic,Nuclear
Physics,What is the unit used to measure electric current?,Ampere,Watt,Volt,Ohm
Physics,What is the formula for electrical conductivity?,Electrical Conductivity = Current ÷ Voltage,Electrical Conductivity = Voltage ÷ Current,Electrical Conductivity = Power ÷ Voltage,Electrical Conductivity = Resistance ÷ Current
Physics,What is the speed of light in a vacuum?,299|792|458 m/s,200|000|000 m/s,100|000|000 m/s,500|000|000 m/s
Physics,What is the formula for frequency?,f=1/T,f=F/m,f=a/t,f=mc2
Physics,What type of energy is stored in an object due to its position or configuration?,Potential energy,Kinetic energy,Thermal energy,Radiant energy
Physics,What type of energy is stored in a stretched rubber band?,Elastic Potential Energy,Gravitational Potential Energy,Kinetic Energy,Thermal Energy
Physics,What is the name of the law that states that every action has an equal and opposite reaction?,Third Law of Motion,Second Law of Motion,First Law of Motion,Theory of Relativity
Physics,What is the buoyant force?,Upward force exerted on an object in a fluid.,Force exerted on an object in motion.,Force exerted by a moving fluid.,Force of gravity acting on an object.
Physics,What type of force keeps objects in orbit around each other?,Gravity,Friction,Electromagnetic force,Strong force
Physics,What is the SI unit of force?,Newtons,Kilograms,Watts,Meters
Physics,What is the name for the energy stored in an object due to its position?,Potential energy,Kinetic energy,Thermal energy,Radiant energy
Physics,What is the formula for calculating work?,W=F*d*cos(theta),W=F*d*sin(theta),W=F*d*tan(theta),W=F*d
Physics,What is the formula for acceleration?,a=F/m,a=v/t,a=F/d,a=Fv
Physics,What is the formula for electrical resistance?,Resistance = Voltage ÷ Current,Resistance = Current ÷ Voltage,Resistance = Energy ÷ Current,Resistance = Power ÷ Voltage
Physics,What is the equation for calculating potential energy?,PE=mgh,PE=mv,PE=F/d,PE=Fv
Physics,What is the formula for torque?,Torque = Force x Distance,Torque = Power ÷ Time,Torque = Mass x Gravity x Distance,Torque = Force ÷ Distance
Physics,What is the law of conservation of energy?,Energy cannot be created or destroyed| only transferred or transformed.,Energy can be created or destroyed| only transferred or transformed.,Energy can only be transferred| not transformed.,Energy can be created or destroyed| not transferred or transformed.
Physics,What is the formula for momentum?,Momentum = Mass x Velocity,Momentum = Force x Time,Momentum = Power ÷ Velocity,Momentum = Acceleration x Time
Physics,What is the SI unit for measuring temperature?,Kelvin,Fahrenheit,Celsius,Rankine
Physics,What is the unit of measurement for electric current?,Ampere,Volts,Watts,Ohms
Physics,What is the formula for pressure?,Pressure = Force ÷ Area,Pressure = Mass x Velocity,Pressure = Torque ÷ Time,Pressure = Energy ÷ Volume
Physics,What is the name for the measure of the force of gravity on an object?,Weight,Mass,Density,Volume
Physics,What is the speed of light in a vacuum?,299|792|458 meters per second,186|282.4 miles per second,300|000|000 meters per second,250|000|000 meters per second
Physics,What is the formula for pressure?,P=F/A,P=F/d,P=mv2,P=mc2
Physics,What is the SI unit of force?,Newton,Joule,Watt,Meter/second
Physics,What is the formula for Ohm's Law?,V = IR,I = VR,R = VI,I = V ÷ R
Physics,What is the name for the measure of the amount of space an object takes up?,Volume,Mass,Density,Weight
Physics,What is the force that opposes motion between two surfaces in contact?,Friction,Gravity,Momentum,Inertia
Physics,What is the formula for electric power?,Electric Power = Voltage x Current,Electric Power = Voltage ÷ Current,Electric Power = Current x Resistance,Electric Power = Resistance ÷ Current
Physics,What is the name of the law that states that the pressure and volume of a gas are inversely proportional at a constant temperature?,Boyle's Law,Charles's Law,Gay-Lussac's Law,The Ideal Gas Law
Physics,What is the formula for density?,Density = Mass ÷ Volume,Density = Force ÷ Area,Density = Torque ÷ Time,Density = Energy ÷ Mass
Physics,What is the speed of light?,299|792|458 m/s,100|000 m/s,1|000|000 m/s,500|000 m/s
Physics,What is the formula for calculating work?,W = Fd,W = Q/V,W = mgh,W = pt
Physics,What is the unit for measuring force?,Newtons,Joules,Watts,Amps
Physics,What is the acceleration due to gravity at the Earth's surface?,9.8 m/s^2,8.9 m/s^2,10.2 m/s^2,11.5 m/s^2
Physics,Which of the following is a measure of the force of gravity on an object?,Weight,Mass,Density,Volume
Physics,What is the formula for centripetal force?,mv^2/r,mgh,pt,ma
Physics,What is the formula for momentum?,p=mv,p=F*t,p=W/t,p=F*d
Physics,What is the formula for work?,Work=Force x Distance,Work=Distance x Time,Work=Mass x Velocity,Work=Power x Time
Physics,Which of the following is a measure of how much force is applied per unit area?,Pressure,Temperature,Volume,Density
Physics,What is the formula for pressure?,Force/Area,Work done/Time,Mass x Acceleration,Change in velocity/Time
Physics,What is the third law of motion called?,Newton's third law,Boyle's law,Charles's law,Archimedes' principle
Physics,Which of the following is defined as the amount of matter in an object?,Mass,Weight,Volume,Density
Physics,What is the formula for Ohm's Law?,V = IR,P = IV,F = ma,a = V/R
Physics,What is the unit used to measure resistance in an electrical circuit?,Ohm,Ampere,Joule,Watt
Physics,What is the formula for electric power?,P=IV,P=V^2/R,P=I^2R,P=W/t
Physics,What is the formula for the speed of light?,c = 3.00 x 10^8 m/s,c = 6.626 x 10^-34 Js,c = V x I,c = m / v
Physics,What is the formula for electric power?,IV,V/R,I^2R,I/R
Physics,What type of energy is stored in an object due to its position or configuration?,Potential energy,Kinetic energy,Thermal energy,Radiant energy
Physics,What is the law of reflection?,The angle of incidence equals the angle of reflection,The angle of incidence is greater than the angle of reflection,The angle of incidence is less than the angle of reflection,None of the above
Physics,What is the law of electric charges?,Like charges repel| opposite charges attract,Like charges attract| opposite charges repel,All charges attract each other,None of the above
Physics,What is the formula for power?,Work done/Time,Force x Distance,Mass x Velocity,Change in velocity/Time
Physics,What is the unit of measurement for resistance?,Ohm,Ampere,Volt,Watt
Physics,Which of the following is a measure of how much work is required to stretch or compress a spring?,Spring constant,Potential energy,Kinetic energy,Power
Physics,What is the formula for gravitational potential energy?,mgh,mgh^2,mg/h,m/g*h
Physics,What is the law of conservation of energy?,Energy cannot be created or destroyed| only transformed from one form to another,Energy can be created or destroyed,Energy can only be transformed from one form to another under certain conditions,None of the above
Physics,What is the process of producing an electrical current from the flow of a liquid or a gas called?,Hydroelectric power,Fluid power,Renewable energy,Nuclear power
Physics,Which of the following is a measure of the resistance of a fluid to flow?,Viscosity,Density,Volume,Pressure
Physics,What is the formula for force?,ma,mv,pt,m/v
Physics,What is the formula for power?,P=W/t,P=F*d,P=mv,P=F*v
Physics,What is the unit of measurement for frequency?,Hertz,Watt,Ampere,Volt
Physics,Which of the following is a measure of the rate at which an object changes its velocity?,Acceleration,Velocity,Momentum,Force
Physics,What is the formula for acceleration?,Change in velocity/Time,Velocity x Time,Force x Distance,Mass x Velocity
Physics,What is the law of universal gravitation?,Every object in the universe attracts every other object with a force proportional to the product of their masses and inversely proportional to the square of the distance between them,The force of gravity only applies to objects on Earth,The force of gravity is determined by an object's mass alone,None of the above
Physics,What is Newton's first law of motion also known as?,The law of inertia,The law of acceleration,The law of interaction,The law of momentum
Physics,Which of the following is a measure of the amount of matter in a given volume?,Density,Mass,Weight,Volume
Physics,What is the formula for work done?,Force x Distance,Mass x Velocity,Velocity x Time,Change in velocity/Time
Physics,What is the second law of motion called?,Newton's second law,Boyle's law,Charles's law,Archimedes' principle
Physics,Which of the following is a measure of how much work is done in a certain amount of time?,Power,Energy,Force,Potential energy
Physics,What is the formula for kinetic energy?,1/2 mv^2,mgh,pt,ma^2
Physics,What is the formula for potential energy?,PE = mgh,PE = 1/2mv^2,PE = Fd,PE = P x t
Physics,What is the name of the force that resists motion between two surfaces in contact?,Friction,Tension,Weight,Gravity
Physics,What is the SI unit of power?,Watt,Joule,Ampere,Volt
Physics,What is the SI unit for force?,Newton,Watt,Joule,Ampere
Physics,What is the acceleration due to gravity on Earth?,9.81 m/s2,8.71 m/s2,10.01 m/s2,7.51 m/s2
Physics,What is the smallest unit of matter that retains the properties of an element?,Atom,Molecule,Neutron,Electron
Physics,What is the SI unit of frequency?,Hertz,Watt,Joule,Ampere
Physics,What is the formula for acceleration?,a = (vf - vi) / t,a = vf x t,a = (vf + vi) x t,a = vf / t
Physics,What is the law of conservation of momentum?,The total momentum of a system is conserved if no external forces act on it,The force acting on an object is equal to its mass times its acceleration,The work done on an object is equal to its change in kinetic energy,The velocity of light is constant for all observers
Physics,What law states that an object in motion will stay in motion| and an object at rest will stay at rest| unless acted upon by an outside force?,Newton’s first law,Law of gravity,Kepler’s laws,Law of thermodynamics
Physics,What is the difference between speed and velocity?,Velocity includes direction| while speed does not,Speed includes direction| while velocity does not,Velocity is always constant| while speed is not,Speed is always constant| while velocity is not
Physics,What kind of electromagnetic radiation has the shortest wavelength?,Gamma rays,X-rays,Ultraviolet,Infrared
Physics,What is the law that states that energy cannot be created or destroyed| only transformed from one form to another?,The law of conservation of energy,Newton's law of gravitation,The second law of thermodynamics,The principle of least action
Physics,What is the difference between mass and weight?,Mass is the amount of matter in an object| while weight is the force of gravity on an object,Mass is the force of gravity on an object| while weight is the amount of matter in an object,Mass and weight are the same thing,Mass and weight cannot be measured
Physics,What does the abbreviation “AM” stand for| as in “AM radio”?,Amplitude Modulation,Audio Modulation,Amplified Microphone,Automatic Micrometer
Physics,What is the law that states that the pressure and volume of a gas are inversely proportional to each other?,Boyle's law,Charles's law,Gay-Lussac's law,The ideal gas law
Physics,What is the formula for calculating time taken?,Time taken = distance ÷ velocity,Time taken = energy ÷ power,Time taken = force ÷ acceleration,Time taken = work ÷ power
Physics,What unit is used to measure energy?,Joule,Watt,Volt,Ampere
Physics,What is the law of conservation of energy?,Energy cannot be created or destroyed| only transformed,Energy always flows from hot to cold,Energy is always conserved in mechanical systems,Energy is equivalent to mass times the speed of light squared
Physics,What type of energy is associated with motion?,Kinetic,Potential,Nuclear,Thermal
Physics,What law states that the amount of energy in a system is constant| and can neither be created nor destroyed| only converted from one form to another?,Law of conservation of energy,Law of gravity,Newton’s second law,Law of thermodynamics
Physics,What is the formula for potential difference?,V = IR,F = ma,a = V/R,P = IV
Physics,What is the formula for electric potential energy?,PE=qV,PE=mgh,PE=1/2kx^2,PE=kq1q2/r
Physics,What is the formula for power?,P = W / t,P = F x d,P = V / I,P = m x g x h
Physics,What is the formula for electric potential energy?,qV,mgh,pt,ma
Physics,What is the unit used to measure electric current?,Ampere,Joule,Watt,Volt
Physics,What is Ohm's law?,V=IR,P=IV,F=kq1q2/r^2,PE=mgh
Physics,What is the formula for electric charge?,Q = It,Q = V / I,Q = Pt,Q = F x d
Physics,What unit of measurement is used for energy?,Joule,Watt,Ampere,Volt
Physics,What is the SI unit for force?,Newton,Meter,Second,Joule
Physics,What is the formula for electric charge?,q=It,q=CV,q=NE,q=F/d
Physics,What is the unit for measuring electrical resistance?,Ohm,Amp,Volt,Watt
Physics,What is the force that opposes motion between two surfaces in contact?,Friction,Gravity,Magnetism,Inertia
Physics,What is the name of the fundamental force that attracts objects with mass towards each other?,Gravity,Electromagnetism,Strong nuclear force,Weak nuclear force
Physics,What is the relationship between force| mass| and acceleration called?,Newton's second law,Newton's first law,Newton's third law,Newton's law of gravity
Physics,What is the formula for work?,W = Fd,W = F x a,W = ma,W = P x A
Physics,What type of energy is associated with motion?,Kinetic,Potential,Thermal,Radiant
Physics,What kind of electromagnetic radiation has the longest wavelength?,Radio waves,Microwaves,Infrared,Visible light
Physics,What is the difference between work and power?,Work is the amount of energy transferred| while power is the rate at which work is done,Power is the amount of energy transferred| while work is the rate at which work is done,Work and power are the same thing,Work and power cannot be measured
Physics,What is the formula for acceleration?,a=F/m,a=v/t,a=p/t,a=F*d
Physics,Which of the following is a measure of how much matter an object contains in a given space?,Density,Mass,Weight,Volume
Physics,What is the formula for force?,F = ma,F = mv,F = Ed,F = Pd
Physics,What is the formula for calculating kinetic energy?,KE = 1/2mv^2,KE = mgh,KE = Fd,KE = pt
Physics,What is the formula for kinetic energy?,KE=1/2mv^2,PE=mgh,W=Fd,P=V/I
Physics,What does the law of conservation of energy state?,Energy cannot be created or destroyed| only transformed,Energy moves from low to high concentrations,Energy can be created or destroyed,Energy comes from sources like the sun
Physics,What is the formula for calculating velocity?,v = d/t,v = F/m,v = W/t,v = p/A
Physics,What is the formula for force?,F=ma,E=mc^2,P=mv,a=v/t
Physics,What is the formula for acceleration?,a = (v2 - v1) / t,a = vt,a = mv,a = Fd
Physics,What is the formula for calculating frequency?,f = 1/T,f = E/h,f = pt,h = mc
Physics,What is the formula for acceleration?,Acceleration=Change in velocity/Time,Acceleration=Mass x Force,Acceleration=Power/Time,Acceleration=Distance/Time^2
Physics,What is the formula for work?,W = Fd,W = mv,W = Ed,W = Pd
Physics,What is the formula for calculating electric power?,P = IV,P = Q/t,P = W/t,P = mv^2
Physics,What is the unit of measurement for power?,Watt,Joule,Ampere,Volt
Physics,What is the formula for momentum?,p = mv,p = Fd,p = Ed,p = Pt
Physics,What is the formula for calculating electric potential energy?,PE = qV,PE = mgh,PE = Fd,PE = Q/t
Physics,What is the formula for velocity?,Velocity=Distance/Time,Velocity=Acceleration x Time,Velocity=Force/Mass,Velocity=Energy/Time
Physics,What is the formula for acceleration?,a=v/t,a=F/m,a=P/V,a=W/t
Physics,What is the formula for pressure?,P = F/A,P = D/V,P = Fd,P = Et
Physics,What is the formula for electromagnetic wave velocity?,c=fλ,c=v/a,c=F/m,c=P/V
Physics,What is the formula for electric field?,E=F/q,E=W/t,E=P/V,E=v^2/a
Physics,What is the formula for frequency?,f=1/T,f=W/t,f=v/d,f=P/V
Physics,What is the formula for calculating power?,P = W/t,P = Q/V,P = Fd/t,P = mv
Physics,What is the SI unit of force?,Newton,Watt,Joule,Ampere
Physics,What is the formula for wavelength?,λ=c/f,λ=p/m,λ=W/F,λ=v^2/a
Physics,What is the formula for pressure?,P=F/A,P=V/I,P=mv^2,P=W/t
Physics,What is the formula for Ohm's Law?,V=IR,V=P/I,V=F/d,V=W/t
Physics,What is the formula for resistance?,R=V/I,R=F/d,R=mv^2/P,R=P/V
Physics,What is the formula for current?,I=V/R,I=P/V,I=F/d,I=W/t
Physics,What is the formula for calculating acceleration?,a = (v_f - v_i)/t,a = F/m,a = W/t,a = p/v
Physics,What is the formula for power?,P=W/t,P=V/I,P=Fv,P=mv^2
Physics,What is the formula for voltage?,V=IR,V=P/I,V=W/t,V=F/d
Physics,What is the formula for calculating pressure?,P = F/A,P = W/t,P = Q/V,P = mgh
Physics,What is the formula for work?,W=Fd,F=ma,P=V/I,E=mc^2
Physics,What is the formula for electric power?,P=VI,P=W/t,P=Fv,P=mv^2
Physics,What is the formula for calculating potential energy?,PE = mgh,PE = 1/2mv^2,PE = Fd,PE = Q/t
Physics,What is the formula for magnetic flux?,Φ=B×A,Φ=W/t,Φ=P/V,Φ=F/d
Physics,What is the formula for calculating electric current?,I = Q/t,I = W/t,I = F/m,I = pt
Physics,What do we call the quantity of matter in an object?,Mass,Weight,Volume,Density
Physics,What is the formula for density?,D = m/v,D = v/m,D = Pd,D = Et
Physics,What is the formula for electric resistance?,R = V/I,R = mv,R = Et,R = Pt
Physics,Which of the following is a measure of how much work is done in moving an object a certain distance?,Work,Power,Energy,Potential energy
Physics,What do we call the bending of light as it passes through a medium with varying density?,Refraction,Reflection,Absorption,Scattering
Physics,What is the formula for kinetic energy?,KE = 1/2mv^2,KE = Fd,KE = Et,KE = Pt
Physics,Which of the following is a measure of how much energy an object possesses due to its motion?,Kinetic energy,Potential energy,Work,Power
Physics,What is the formula for work?,W=Fd,W=P/t,W=mv,W=Fv
Physics,What is the formula for electric field strength?,E = F/q,E = Et,E = mv,E = Pt
Physics,Which of the following is a measure of how much force is applied to a certain area?,Pressure,Temperature,Volume,Density
Physics,What do we call the force that opposes motion between two surfaces in contact?,Friction,Gravity,Magnetism,Tension
Physics,What is the formula for electric potential?,V = W/q,V = Ed,V = Fd,V = mv
Physics,Which of the following is a measure of the amount of energy required to raise the temperature of a substance by 1 degree Celsius per gram?,Specific heat capacity,Heat of fusion,Heat of vaporization,Enthalpy
Physics,What is the first law of motion called?,Newton's first law,Boyle's law,Charles's law,Archimedes' principle
Physics,What is the formula for electric field intensity?,E = F/q,E = Et,E = mv,E = Pt
Physics,Which of the following is a measure of the amount of charge an object has?,Electric charge,Current,Voltage,Resistance
Physics,What is the acceleration of an object at rest?,Zero,Positive,Negative,None of the above
Physics,What is the force that opposes motion called?,Friction,Gravity,Magnetism,Tension
Physics,Which of the following is a measure of the amount of energy required to remove an electron from an atom in its ground state?,Ionization energy,Electron affinity,Electronegativity,Atomic radius
Physics,What is the formula for torque?,T = r x F,T = mv,T = Ed,T = Pt
Physics,What is the fundamental unit of measurement for mass?,Kilogram,Gram,Pound,Ounce
Physics,What is the formula for calculating electric resistance?,R = V/I,R = W/t,R = F/m,R = pt
Physics,What is the SI unit of force?,Newton,Pascal,Joule,Volt
Physics,What is the formula for power?,P = W/t,P = Ed,P = Fd,P = mv
Physics,Which type of energy is stored in an object due to its position or state?,Potential energy,Kinetic energy,Thermal energy,Chemical energy
Physics,What is the term used to describe the amount of matter in an object?,Mass,Weight,Volume,Density
Physics,What is the formula for electric power?,P = IV,P = Et,P = Fd,P = mv
Physics,What is the formula for calculating work done?,Force x distance,Power x time,Velocity x acceleration,Mass x acceleration
Physics,What is the SI unit of electric current?,Ampere,Watt,Volt,Ohm
Physics,Which law of motion states that for every action| there is an equal and opposite reaction?,Third law,First law,Second law,Fourth law
Physics,What is the SI unit of force?,Newton,Joule,Watt,Ampere
Physics,What do we call the force that keeps objects in circular motion?,Centripetal force,Centrifugal force,Magnetic force,Electrostatic force
Physics,What is the formula for electric current?,I = Q/t,I = Fd,I = Ed,I = Pt
Physics,Which of the following is a measure of how much energy is contained in an object due to its position or shape?,Potential energy,Kinetic energy,Work,Power
Physics,What is the speed of light in a vacuum?,299|792|458 m/s,343 m/s,10 m/s,1000 m/s
Physics,What is the formula for electric potential energy?,U = qV,U = Pt,U = Fd,U = mv
Physics,Which of the following is a measure of how much force is required to change an object's motion?,Momentum,Acceleration,Velocity,Force
Physics,What does the law of inertia state?,An object at rest will remain at rest| and an object in motion will remain in motion,Energy cannot be created or destroyed| only transformed,Energy moves from low to high concentrations,Energy comes from sources like the sun
Physics,What is the term for the force of attraction between two objects due to their mass?,Gravity,Friction,Tension,Drag
Physics,What is the name of the force that holds atoms together in a molecule?,Chemical bond,Ionic bond,Covalent bond,Van der Waals force
Physics,What is the formula for acceleration?,a = (v2 - v1)/t,a = F/m,a = v/t,a = d/t
Physics,What is the equation for calculating electrical power?,Current x Voltage,Resistance x Current,Voltage^2/Resistance,Work/Time
Physics,What is the formula for frequency?,f = 1/T,f = m*g,f = P/t,f = E/t
Physics,What is the speed of light in a vacuum?,299|792|458 m/s,300|000|000 m/s,299|999|999 m/s,299|900|000 m/s
Physics,What is the name of the law that states that the total energy in a closed system is constant?,Law of conservation of energy,Law of conservation of mass,Law of conservation of momentum,Second law of thermodynamics
Physics,What is Ohm's law?,V = I*R,P = V*I,F = m*a,E = m*c^2
Physics,What is the acceleration due to gravity on Earth?,9.81 m/s²,10 m/s²,8.81 m/s²,9 m/s²
Physics,What is the name of the force that causes an object to float in a liquid or gas?,Buoyancy,Gravity,Friction,Tension
Physics,What is the formula for electric current?,I = V/R,I = V*t,I = P/t,I = F/d
Physics,What is the unit for measuring electric current?,Ampere,Volt,Ohm,Watt
Physics,What is the formula for kinetic energy?,KE=½mv²,KE=mv²,KE=½mv,KE=m/v²
Physics,What is the formula for force?,F=ma,F=mv,F=mr,F=md
Physics,What is the unit of measurement for force?,Newton,Watt,Joule,Ampere
Physics,What is the equation for calculating momentum?,mass x velocity,force x time,work/time,distance/time
Physics,What is the unit for power?,Watt,Ohm,Ampere,Volt
Physics,What is the name of the law that states that for every action| there is an equal and opposite reaction?,Newton's third law,Newton's second law,Newton's first law,Einstein's theory of relativity
Physics,What is the formula for electric power?,P = V*I,P = V/R,P = I^2*R,P = V^2/R
Physics,What is the SI unit for measuring temperature?,Kelvin,Celsius,Fahrenheit,Rankine
Physics,What is the formula for power?,P = W/t,P = F*v,P = E/t,P = F*d
Physics,What is the formula for calculating density?,Density = mass ÷ volume,Density = force ÷ acceleration,Density = work ÷ distance,Density = energy ÷ time
Physics,What is the speed of light in a vacuum?,299|792|458 meters per second,100|000 meters per second,1|000 meters per second,10|000 meters per second
Physics,What is the formula for force?,F = m * a,F = m * g,F = P * A,F = E/t
Physics,What is the formula for potential energy?,PE = m * g * h,PE = (1/2) * m * v^2,PE = F * d,PE = (1/2) * k * x^2
Physics,What is the formula for calculating kinetic energy?,KE = 1/2mv^2,KE = mgd,KE = Fd,KE = Pt
Physics,What is the law of conservation of momentum?,In the absence of an external force| the momentum of a system remains unchanged.,Every action has an equal and opposite reaction.,The force of an object is directly proportional to its acceleration.,Energy cannot be created or destroyed| only transformed from one form to another.
Physics,What is the acceleration due to gravity at the surface of the earth?,9.8 m/s^2,6.2 m/s^2,4.3 m/s^2,11.4 m/s^2
Physics,What is the law of conservation of energy?,Energy cannot be created or destroyed| only transformed,Energy always flows from hot to cold,Energy can be created out of nothing,Energy can be destroyed completely
Physics,What is the formula for period of a pendulum?,T = 2*pi*sqrt(L/g),T = m*L,T = F*L,T = k*L
Physics,What is the SI unit of force?,Newton,Joule,Watt,Volt
Physics,What is the formula for calculating work?,W = F x d,W = m x g,W = P x V,W = Q/t
Physics,What is the difference between speed and velocity?,Velocity has a direction| while speed does not.,Speed has a direction| while velocity does not.,They are the same thing.,Velocity is the rate of change of distance| while speed is the rate of change of time.
Physics,What is the SI unit of force?,Newton,Meter,Watt,Joule
Physics,What is Newton's second law?,F = m * a,Every action has an equal and opposite reaction.,Energy cannot be created or destroyed| only transformed from one form to another.,The force of an object is directly proportional to its acceleration.
